SerialNum,AGE_BAND_AGG8,COB_AGG3,ECONOMIC_ACTIVITY_10M,ETHNIC_GROUP_AGG2,HEALTH_IN_GENERAL,FAMILY_TYPE,HH_SOCGRADE4,HOURS_PER_WEEK_WORKED,IN_FULL_TIME_EDUCATION,INDUSTRY_CURRENT_10A,LEGAL_PARTNERSHIP_STATUS_6A,OCCUPATION_CURRENT_1DIGIT,RELIGION_BELONG_TO,RELIGION_BROUGHT_UP_IN,SEX,UR_RESIDENCE_TYPE
2074,2,1,4,1,1,2,2,1,1,8,1,7,1,,2,1
2075,4,1,1,1,1,2,1,3,2,8,2,2,8,2,1,1
2076,7,2,5,1,1,2,,,2,,2,,4,,2,1
2077,2,1,2,2,2,5,3,3,2,5,3,7,1,,1,1
2078,3,1,1,1,1,3,4,3,2,7,1,9,5,,1,1
2079,1,1,,1,1,5,1,,1,,,,7,4,2,1
2080,8,1,5,1,3,1,,,2,,1,,3,,1,1
2081,3,1,1,1,1,2,4,2,2,8,1,6,2,,1,1
2082,3,1,1,1,2,1,1,3,2,6,1,2,7,1,2,1
2083,2,2,3,1,1,1,2,,2,,1,,1,,2,1
2084,7,1,5,1,3,2,3,,2,,2,,3,,2,1
2085,3,1,1,1,2,4,3,3,2,8,1,3,1,,1,1
2086,8,2,5,1,2,1,,,2,,4,,7,4,2,1
2087,3,1,6,1,1,2,2,,1,,1,,4,,1,1
2088,2,1,4,1,1,2,2,1,1,5,1,7,2,,1,1
2089,3,1,7,1,2,4,4,,2,,4,,1,,1,1
2090,5,1,1,1,1,2,3,3,2,1,2,4,2,,1,1
2091,5,1,8,1,3,4,4,,2,,4,,5,,1,1
2092,1,3,,2,1,2,1,,1,,,,7,4,2,1
2093,5,1,9,1,3,1,,,2,,3,,1,,2,1
2094,4,1,1,1,3,2,1,3,2,2,2,2,1,,2,1
2095,8,1,7,1,2,2,,,2,,2,,1,,1,1
2096,1,1,,1,2,2,4,,1,,,,1,,2,1
2097,7,1,5,1,3,2,,,2,,2,,1,,2,1
2098,6,1,5,1,2,2,1,,2,,2,,4,,2,1
2099,5,3,1,1,2,2,3,3,2,5,2,5,7,4,2,1
2100,4,1,7,1,2,5,4,,2,,3,,1,,2,1
2101,4,1,1,1,1,2,,3,2,7,1,6,3,,1,1
2102,3,1,1,1,1,2,4,2,2,8,2,2,5,,1,1
2103,7,1,5,1,5,1,,,2,,5,,5,,1,1
2104,6,1,1,1,1,2,1,3,2,8,2,2,1,,2,1
2105,7,2,5,1,2,1,3,,2,,4,,7,4,2,1
2106,3,1,1,1,1,4,3,2,2,2,1,6,1,,1,1
2107,3,1,1,1,1,2,3,3,2,8,1,6,1,,1,1
2108,3,1,1,1,1,3,2,3,2,7,1,2,7,2,1,1
2109,1,1,,1,2,2,3,,1,,,,1,,1,1
2110,2,2,6,1,2,4,4,,1,,1,,1,,1,1
2111,2,1,7,1,1,4,4,,2,,1,,1,,1,1
2112,1,1,,1,1,2,3,,1,,,,5,,2,1
2113,6,1,1,1,2,2,,2,2,8,2,1,4,,1,1
2114,1,1,,1,1,4,4,,1,,,,1,,1,1
2115,3,1,2,1,1,2,2,1,2,9,1,3,7,4,1,1
2116,5,1,2,1,1,2,1,3,2,7,2,1,7,2,2,1
2117,1,1,,1,1,4,4,,1,,,,2,,1,1
2118,2,1,6,1,1,2,2,,1,,1,,1,,1,1
2119,6,1,2,1,2,2,3,3,2,4,2,5,3,,2,1
2120,3,1,6,1,3,3,4,,1,,1,,7,1,1,1
2121,4,1,1,1,1,2,4,2,2,8,2,6,2,,1,1
2122,4,1,7,1,3,4,4,,2,,1,,1,,1,1
2123,4,1,1,1,1,2,2,3,2,8,2,2,1,,1,1
2124,5,1,2,1,1,2,1,1,2,7,2,2,7,1,2,1
2125,5,1,1,1,2,2,4,2,2,8,2,6,2,,1,1
2126,6,1,1,1,3,1,2,1,2,8,5,2,1,,1,1
2127,1,1,,1,1,2,1,,1,,,,3,,1,1
2128,5,1,2,1,1,2,1,4,2,5,2,1,1,,2,1
2129,1,2,,1,1,4,2,,1,,,,7,4,2,1
2130,3,1,1,1,1,2,1,3,2,8,2,2,7,4,1,1
2131,2,1,1,1,1,2,3,3,2,7,1,5,5,,2,1
2132,1,1,,1,1,4,4,,1,,,,1,,1,1
2133,8,1,5,1,4,1,,,2,,5,,2,,2,1
2134,1,1,,1,1,4,4,,,,,,1,,1,1
2135,6,1,5,1,2,2,,,2,,2,,7,4,1,1
2136,1,1,,1,1,2,1,,,,,,1,,2,1
2137,6,3,1,1,2,1,4,3,2,7,5,9,1,,1,1
2138,1,1,,1,1,2,3,,1,,,,7,4,2,1
2139,4,1,1,1,1,2,1,2,2,8,2,3,1,,1,1
2140,7,1,5,1,3,1,,,2,,1,,4,,2,1
2141,2,1,6,1,1,2,2,,1,,1,,7,4,2,1
2142,8,1,5,1,4,1,4,,2,,5,,3,,1,1
2143,4,1,1,1,1,2,2,3,2,5,2,3,7,2,1,1
2144,1,2,,1,1,2,1,,1,,,,7,4,2,1
2145,1,1,,1,1,4,4,,1,,,,3,,1,1
2146,5,1,1,1,1,2,2,3,2,8,2,6,5,,1,1
2147,1,1,,1,1,3,4,,1,,,,3,,1,1
2148,4,3,1,1,1,2,1,4,2,4,2,2,3,,2,1
2149,1,1,,1,1,2,3,,1,,,,5,,2,1
2150,5,2,1,1,1,3,2,3,2,5,1,4,7,2,1,1
2151,5,1,1,1,1,1,4,3,2,2,3,8,1,,2,1
2152,5,1,1,1,2,1,3,3,2,2,1,5,2,,2,1
2153,7,1,5,1,2,2,4,,2,,2,,7,2,2,1
2154,5,2,1,1,1,2,3,3,2,3,2,8,5,,2,1
2155,7,1,5,1,2,1,,,2,,4,,2,,1,1
2156,5,1,1,1,1,1,2,3,2,5,1,1,1,,2,1
2157,4,1,1,1,3,2,2,1,2,5,2,9,2,,1,1
2158,1,1,,1,1,4,4,,1,,,,1,,2,1
2159,6,3,9,1,4,3,3,,2,,2,,5,,2,1
2160,6,1,1,1,1,1,3,3,2,8,3,6,1,,1,1
2161,1,1,,1,1,2,2,,1,,,,2,,2,1
2162,7,2,5,1,1,2,,,2,,2,,5,,1,1
2163,5,1,1,1,1,2,2,3,2,2,2,9,5,,2,1
2164,1,1,,1,1,2,1,,1,,,,2,,1,1
2165,7,1,5,1,3,1,,,2,,3,,1,,2,1
2166,7,1,7,1,1,2,3,,2,,2,,2,,1,1
2167,6,1,3,1,2,2,4,,2,,2,,1,,1,1
2168,8,1,5,1,2,1,,,2,,1,,3,,2,1
2169,1,1,,1,1,4,4,,1,,,,1,,2,1
2170,3,1,1,1,1,2,1,3,2,7,1,2,1,,2,1
2171,5,2,1,1,1,2,1,3,2,8,2,2,6,,2,1
2172,1,1,,2,1,3,4,,,,,,1,,1,1
2173,3,1,1,1,3,1,2,3,2,6,1,7,1,,2,1
2174,2,1,6,1,2,2,4,,1,,1,,1,,2,1
2175,1,1,,1,1,2,2,,1,,,,3,,2,1
2176,1,1,,1,1,2,2,,,,,,7,4,2,1
2177,1,1,,1,1,4,2,,1,,,,2,,2,1
2178,1,1,,1,1,2,1,,1,,,,1,,2,1
2179,2,1,1,1,1,3,1,3,2,6,1,1,5,,1,1
2180,5,3,9,1,2,1,4,,2,,1,,7,1,2,1
2181,1,1,,1,1,2,1,,1,,,,1,,1,1
2182,1,1,,1,1,2,2,,1,,,,1,,1,1
2183,4,1,8,1,5,3,2,,2,,1,,1,,2,1
2184,7,2,5,1,1,4,3,,2,,5,,8,4,1,1
2185,6,1,8,1,4,1,4,,2,,1,,7,1,2,1
2186,5,1,1,1,2,2,2,3,2,8,2,4,1,,1,1
2187,2,1,9,1,2,2,,,2,,1,,3,,1,1
2188,6,1,1,1,2,2,2,3,2,7,2,3,1,,2,1
2189,4,1,1,1,3,2,3,2,2,7,2,8,4,,2,1
2190,6,1,5,1,2,2,4,,2,,2,,3,,1,1
2191,1,1,,1,1,2,2,,1,,,,1,,2,1
2192,1,1,,1,1,2,2,,1,,,,2,,1,1
2193,5,1,1,1,1,2,4,3,2,7,2,9,2,,2,1
2194,5,1,1,1,2,2,2,3,2,4,2,3,1,,2,1
2195,3,1,1,1,1,1,1,3,2,7,1,3,1,,1,1
2196,2,3,1,1,1,3,4,2,2,5,1,9,5,,1,1
2197,4,1,1,1,1,2,2,4,2,8,2,3,7,1,1,1
2198,1,1,,1,3,3,3,,1,,,,1,,2,1
2199,3,1,1,1,1,3,3,3,2,6,1,8,7,2,2,1
2200,1,1,,1,1,2,2,,1,,,,1,,2,1
2201,1,1,,1,1,2,3,,1,,,,3,,2,1
2202,2,1,8,1,2,5,4,,2,,1,,2,,2,1
2203,2,1,8,1,4,2,,,2,,1,,7,4,2,1
2204,4,1,1,1,1,2,2,4,2,8,2,1,2,,1,1
2205,2,1,1,1,1,2,1,3,2,4,1,5,7,4,2,1
2206,4,2,1,1,1,3,2,3,2,7,1,2,1,,1,1
2207,4,1,1,1,2,2,2,2,2,8,2,6,2,,1,1
2208,4,1,8,1,5,2,4,,2,,2,,8,2,1,1
2209,7,1,5,1,3,2,,,2,,2,,3,,1,1
2210,7,2,5,1,3,2,,,2,,2,,7,1,2,1
2211,4,1,1,1,1,3,2,4,2,5,1,1,1,,2,1
2212,4,3,8,2,4,2,4,,2,,2,,6,,2,1
2213,8,1,8,1,2,1,,,2,,5,,2,,1,1
2214,5,3,1,2,2,2,3,3,2,5,2,5,7,4,2,1
2215,3,3,1,1,1,2,2,3,2,8,2,3,7,4,2,1
2216,6,1,9,1,3,2,3,,2,,2,,7,4,1,1
2217,4,1,7,1,3,4,4,,2,,1,,1,,1,1
2218,5,1,1,1,1,1,1,3,2,8,1,2,7,1,2,1
2219,1,1,,1,2,2,2,,1,,,,1,,2,1
2220,8,1,5,1,5,2,,,2,,2,,1,,1,1
2221,5,1,1,1,3,2,4,2,2,4,2,5,1,,2,1
2222,1,1,,1,1,3,4,,1,,,,7,4,2,1
2223,8,1,5,1,2,1,,,2,,2,,7,2,2,1
2224,7,1,5,1,5,4,,,2,,5,,2,,1,1
2225,5,1,1,1,1,1,2,3,2,7,1,4,3,,1,1
2226,7,2,1,1,2,2,,3,2,8,2,2,2,,2,1
2227,3,1,1,1,1,2,,3,2,8,1,2,1,,1,1
2228,1,1,,1,1,2,3,,1,,,,1,,1,1
2229,1,1,,1,1,2,1,,1,,,,1,,1,1
2230,7,1,5,1,2,2,,,2,,2,,7,2,2,1
2231,4,1,8,1,4,1,4,,2,,1,,1,,2,1
2232,6,1,7,1,4,2,4,,2,,2,,7,2,1,1
2233,6,1,9,1,4,2,4,,2,,2,,1,,2,1
2234,1,1,,1,1,3,3,,1,,,,1,,1,1
2235,8,1,2,1,2,1,,1,2,9,4,4,2,,1,1
2236,8,1,5,1,3,1,,,2,,5,,1,,1,1
2237,5,1,1,1,1,4,2,3,2,9,1,1,1,,1,1
2238,6,1,1,1,1,2,3,3,2,6,2,8,2,,2,1
2239,5,1,1,1,1,2,2,2,2,8,2,6,1,,1,1
2240,7,1,5,1,3,2,,,2,,2,,1,,2,1
2241,1,1,,1,1,2,3,,1,,,,7,2,1,1
2242,2,1,6,1,1,2,1,,1,,1,,1,,1,1
2243,5,1,2,1,2,1,3,4,2,4,1,5,2,,2,1
2244,1,1,,1,1,2,3,,1,,,,1,,1,1
2245,6,1,3,1,2,2,1,,2,,2,,1,,2,1
2246,4,1,1,1,2,3,1,3,2,2,1,1,2,,2,1
2247,6,1,8,1,3,1,4,,2,,5,,1,,2,1
2248,7,1,5,1,1,2,,,2,,2,,2,,1,1
2249,6,1,8,1,5,2,3,,2,,2,,1,,1,1
2250,4,1,1,1,2,2,3,2,2,4,2,5,1,,2,1
2251,4,1,8,1,3,4,4,,2,,1,,1,,2,1
2252,1,1,,1,1,4,4,,1,,,,7,4,2,1
2253,2,1,6,1,1,3,4,,1,,1,,1,,2,1
2254,6,3,5,2,1,2,,,2,,2,,7,4,1,1
2255,8,1,5,1,3,5,,,2,,5,,3,,2,1
2256,5,1,1,1,1,2,3,2,2,5,2,6,2,,1,1
2257,7,1,5,1,3,2,,,2,,2,,2,,2,1
2258,1,1,,1,1,2,1,,1,,,,3,,2,1
2259,2,1,4,1,1,4,4,1,1,7,1,9,2,,1,1
2260,7,1,5,1,2,1,,,2,,1,,2,,1,1
2261,7,1,5,1,2,4,,,2,,5,,6,,1,1
2262,6,1,1,1,1,1,2,3,2,8,1,2,2,,1,1
2263,1,1,,1,3,4,4,,,,,,7,4,2,1
2264,3,1,1,1,2,2,1,2,2,9,2,5,1,,1,1
2265,7,1,5,1,3,2,,,2,,2,,1,,1,1
2266,6,1,1,1,3,2,,2,2,5,2,5,2,,1,1
2267,7,1,5,1,3,2,,,2,,3,,1,,2,1
2268,5,1,1,1,1,2,2,2,2,8,2,2,2,,1,1
2269,6,2,1,1,2,2,3,2,2,5,2,4,5,,1,1
2270,2,1,3,1,2,4,4,,2,,1,,5,,1,1
2271,7,1,5,1,1,2,,,2,,2,,4,,2,1
2272,5,1,1,1,1,2,4,4,2,7,2,1,1,,2,1
2273,1,1,,1,1,2,1,,1,,,,1,,1,1
2274,6,1,7,1,3,2,3,,2,,2,,2,,1,1
2275,7,1,5,1,3,2,,,2,,2,,3,,2,1
2276,7,1,5,1,2,2,,,2,,2,,4,,1,1
2277,6,1,2,1,3,2,4,3,2,6,2,8,1,,2,1
2278,2,1,1,1,2,2,2,2,2,5,1,7,1,,1,1
2279,7,1,5,1,3,2,,,2,,2,,1,,2,1
2280,1,1,,1,3,2,3,,1,,,,7,4,2,1
2281,2,1,1,1,1,2,2,4,2,7,1,5,1,,2,1
2282,4,1,1,1,3,3,1,3,2,8,1,1,7,4,2,1
2283,1,1,,1,1,2,2,,1,,,,3,,2,1
2284,5,1,3,1,1,2,3,,2,,2,,1,,2,1
2285,2,1,1,1,1,4,4,2,2,7,1,9,1,,2,1
2286,5,1,2,1,2,2,3,3,2,4,2,1,7,2,2,1
2287,5,1,1,1,2,2,1,3,2,5,2,7,3,,1,1
2288,1,1,,1,1,2,3,,1,,,,7,2,1,1
2289,2,1,1,1,2,2,2,3,2,8,1,2,7,2,1,1
2290,1,1,,1,2,3,3,,1,,,,7,4,1,1
2291,2,1,6,1,1,2,4,,1,,1,,2,,1,1
2292,8,1,5,1,2,2,,,2,,2,,3,,2,1
2293,4,1,3,1,4,4,4,,2,,1,,1,,1,1
2294,5,1,1,1,2,2,3,3,2,7,2,3,1,,1,1
2295,3,1,9,1,2,5,4,,2,,1,,2,,2,1
2296,6,1,8,1,5,4,4,,2,,4,,7,2,1,1
2297,1,1,,1,2,2,3,,1,,,,1,,2,1
2298,7,1,5,1,3,2,,,2,,2,,2,,1,1
2299,5,1,1,1,1,2,1,3,2,4,2,1,1,,2,1
2300,7,1,5,1,2,2,,,2,,2,,1,,2,1
2301,6,1,8,1,4,1,4,,2,,5,,8,2,1,1
2302,2,1,4,1,1,4,4,4,1,2,1,5,1,,2,1
2303,3,1,1,1,1,2,1,2,2,8,2,2,1,,2,1
2304,3,1,7,1,3,4,4,,2,,1,,1,,1,1
2305,1,3,,1,1,2,1,,1,,,,1,,1,1
2306,1,1,,1,1,2,4,,1,,,,7,4,2,1
2307,6,1,1,1,1,2,4,3,2,8,2,6,1,,2,1
2308,4,1,1,1,1,1,4,3,2,8,1,6,4,,1,1
2309,6,2,8,1,3,2,4,,2,,2,,1,,2,1
2310,3,1,1,1,2,5,,3,2,2,1,2,2,,2,1
2311,4,1,7,1,1,2,2,,2,,2,,1,,1,1
2312,1,1,,1,1,4,4,,1,,,,1,,1,1
2313,3,3,1,2,1,2,4,3,2,2,2,8,5,,1,1
2314,3,1,2,1,1,3,2,3,2,4,1,5,2,,2,1
2315,1,1,,1,1,4,2,,1,,,,1,,2,1
2316,4,1,2,1,1,2,3,4,2,6,2,8,3,,2,1
2317,5,1,9,1,1,2,,,2,,2,,7,2,1,1
2318,3,1,1,1,1,2,3,3,2,8,1,6,1,,1,1
2319,6,1,8,1,3,1,4,,2,,4,,4,,1,1
2320,5,1,1,1,1,4,,2,2,8,1,2,1,,1,1
2321,1,1,,1,1,2,1,,1,,,,2,,2,1
2322,1,1,,1,1,2,1,,1,,,,1,,1,1
2323,1,1,,1,1,2,1,,,,,,1,,2,1
2324,4,1,1,1,2,2,1,3,2,8,2,9,7,1,1,1
2325,1,1,,1,1,2,1,,,,,,1,,1,1
2326,1,1,,1,2,2,4,,1,,,,3,,1,1
2327,3,1,7,1,3,4,4,,2,,1,,1,,1,1
2328,7,1,5,1,2,2,,,2,,2,,1,,2,1
2329,1,1,,1,1,4,4,,1,,,,1,,2,1
2330,1,1,,1,1,2,2,,1,,,,2,,2,1
2331,5,1,1,1,1,2,2,3,2,2,2,3,1,,2,1
2332,8,1,5,1,2,1,,,2,,1,,2,,1,1
2333,6,1,9,1,1,5,4,,2,,3,,2,,2,1
2334,8,2,5,1,2,1,,,2,,5,,1,,1,1
2335,8,1,5,1,2,4,,,2,,5,,5,,1,1
2336,5,1,8,1,5,2,2,,2,,2,,1,,2,1
2337,2,1,2,1,1,2,2,2,2,5,1,5,7,4,2,1
2338,4,1,1,1,1,2,2,3,2,8,2,2,1,,1,1
2339,3,1,1,1,2,3,1,3,2,7,1,9,2,,2,1
2340,5,1,1,1,4,1,4,3,2,5,1,9,2,,2,1
2341,1,1,,1,1,2,1,,,,,,2,,2,1
2342,7,1,8,1,5,1,,,2,,3,,1,,2,1
2343,6,1,1,1,1,2,2,3,2,7,2,4,3,,1,1
2344,4,3,7,2,1,2,1,,2,,2,,1,,1,1
2345,4,1,1,1,1,2,3,3,2,9,2,6,1,,2,1
2346,7,1,5,1,2,2,,,2,,2,,2,,2,1
2347,1,3,,2,1,2,2,,1,,,,7,1,2,1
2348,3,1,1,1,2,4,3,2,2,5,1,9,1,,2,1
2349,2,1,1,1,1,4,4,1,2,5,1,7,1,,1,1
2350,2,1,1,1,1,3,2,3,2,6,1,7,2,,2,1
2351,6,1,1,1,2,2,3,2,2,7,2,6,2,,1,1
2352,4,1,1,1,2,3,1,3,2,6,1,2,1,,2,1
2353,1,1,,1,1,4,2,,1,,,,1,,1,1
2354,1,3,,1,1,2,3,,1,,,,1,,2,1
2355,4,1,2,1,1,2,2,3,2,2,2,1,2,,2,1
2356,2,1,1,1,1,4,2,2,2,7,1,9,1,,2,1
2357,1,1,,1,1,2,2,,1,,,,2,,2,1
2358,7,1,5,1,2,2,3,,2,,2,,1,,2,1
2359,4,1,1,1,1,1,1,4,2,6,1,1,7,1,2,1
2360,4,1,8,1,4,3,4,,2,,1,,5,,1,1
2361,6,1,1,1,2,2,,3,2,8,2,4,1,,1,1
2362,8,1,9,1,2,1,,,2,,1,,1,,2,1
2363,1,1,,1,2,2,3,,1,,,,7,4,1,1
2364,2,1,6,1,1,2,3,,1,,1,,2,,2,1
2365,5,1,2,1,1,2,3,2,2,4,2,5,8,1,2,1
2366,2,1,1,1,1,2,4,3,2,5,1,5,1,,2,1
2367,1,1,,1,1,2,2,,1,,,,3,,2,1
2368,4,1,1,1,2,3,1,3,2,7,1,9,1,,2,1
2369,8,1,5,1,3,1,,,2,,5,,5,,1,1
2370,8,1,5,1,3,2,,,2,,2,,1,,2,1
2371,2,1,6,1,1,2,2,,1,,1,,1,,1,1
2372,1,1,,1,2,4,4,,,,,,1,,1,1
2373,4,1,1,1,1,2,1,1,2,8,2,2,1,,1,1
2374,6,1,1,1,2,2,3,2,2,6,2,8,5,,1,1
2375,1,1,,1,1,4,3,,,,,,1,,1,1
2376,8,1,5,1,2,3,,,2,,5,,1,,2,1
2377,1,1,,1,1,4,3,,1,,,,1,,2,1
2378,3,2,1,1,1,1,2,3,2,8,1,2,1,,1,1
2379,1,1,,1,1,2,2,,1,,,,1,,2,1
2380,5,1,8,1,5,4,4,,2,,1,,3,,1,1
2381,3,1,1,1,2,3,3,3,2,3,1,9,1,,1,1
2382,1,1,,1,3,4,4,,1,,,,2,,2,1
2383,7,1,5,1,2,2,,,2,,2,,7,2,2,1
2384,7,1,5,1,2,2,,,2,,2,,2,,1,1
2385,1,1,,1,1,2,1,,1,,,,2,,2,1
2386,1,2,,1,1,3,3,,1,,,,1,,1,1
2387,1,1,,1,1,4,4,,,,,,1,,2,1
2388,5,1,1,1,2,1,2,3,2,7,4,3,1,,2,1
2389,4,1,1,1,2,3,2,3,2,2,1,1,7,2,2,1
2390,1,1,,1,1,2,1,,1,,,,5,,2,1
2391,2,1,6,1,2,4,4,,1,,1,,7,4,1,1
2392,5,1,1,1,2,2,2,3,2,7,2,3,1,,1,1
2393,1,1,,1,1,2,1,,1,,,,3,,1,1
2394,8,1,5,1,2,1,,,2,,5,,1,,1,1
2395,8,1,5,1,3,2,,,2,,2,,3,,2,1
2396,5,1,1,1,1,1,1,4,2,8,1,2,2,,1,1
2397,8,1,5,1,3,1,,,2,,5,,1,,1,1
2398,1,1,,1,1,2,1,,1,,,,3,,1,1
2399,8,1,5,1,5,2,,,2,,2,,2,,2,1
2400,3,1,8,1,4,2,4,,2,,2,,2,,1,1
2401,8,1,5,1,2,2,,,2,,2,,2,,2,1
2402,8,2,5,1,3,1,,,2,,5,,2,,1,1
2403,1,1,,1,1,3,3,,1,,,,3,,1,1
2404,6,1,1,1,2,2,2,3,2,8,2,3,2,,1,1
2405,5,1,1,1,4,2,3,3,2,2,2,4,7,1,1,1
2406,1,1,,1,1,2,3,,1,,,,1,,2,1
2407,1,1,,1,1,2,3,,1,,,,7,4,1,1
2408,1,1,,1,1,2,4,,1,,,,2,,1,1
2409,8,1,5,1,3,1,,,2,,5,,1,,1,1
2410,1,3,,2,1,2,2,,1,,,,6,,2,1
2411,1,1,,1,1,2,3,,1,,,,1,,1,1
2412,1,1,,1,1,3,3,,,,,,1,,1,1
2413,6,1,1,1,1,1,1,4,2,7,1,2,1,,1,1
2414,3,1,1,1,2,1,2,2,2,6,1,3,7,2,2,1
2415,8,2,5,1,2,1,,,2,,5,,1,,1,1
2416,7,1,5,1,4,2,3,,2,,2,,1,,1,1
2417,2,1,6,1,2,4,4,,1,,1,,3,,2,1
2418,1,1,,1,1,4,4,,,,,,5,,1,1
2419,1,1,,1,1,4,4,,1,,,,1,,2,1
2420,3,3,3,1,2,1,3,,2,,4,,7,4,1,1
2421,1,1,,1,1,4,4,,1,,,,3,,1,1
2422,6,1,1,1,2,2,1,4,2,8,2,1,1,,1,1
2423,1,1,,1,1,2,1,,1,,,,7,2,2,1
2424,3,1,1,1,1,2,2,3,2,5,2,1,3,,2,1
2425,6,1,1,1,1,2,1,3,2,7,2,2,7,2,2,1
2426,3,1,1,1,3,1,2,1,2,5,1,9,7,1,2,1
2427,3,1,1,1,1,1,2,3,2,8,1,4,7,2,1,1
2428,4,1,8,1,5,1,4,,2,,1,,1,,1,1
2429,5,1,1,1,1,2,1,3,2,9,2,1,5,,2,1
2430,1,1,,1,1,4,1,,1,,,,1,,1,1
2431,2,2,6,1,1,4,4,,1,,1,,7,4,1,1
2432,5,1,9,1,4,1,4,,2,,3,,1,,2,1
2433,2,1,3,1,3,4,4,,2,,1,,7,4,1,1
2434,4,1,1,1,1,2,1,3,2,8,2,2,1,,2,1
2435,4,2,1,2,1,2,1,3,2,8,2,2,1,,1,1
2436,5,2,2,1,1,2,2,3,2,5,2,7,7,2,2,1
2437,2,1,1,1,2,2,2,3,2,6,1,2,3,,2,1
2438,5,1,1,1,2,4,4,1,2,8,3,9,1,,1,1
2439,6,1,2,1,1,2,2,4,2,5,2,1,1,,2,1
2440,8,1,5,1,4,2,,,2,,2,,3,,1,1
2441,4,1,1,1,1,2,1,3,2,5,2,1,2,,1,1
2442,1,3,,1,2,4,4,,1,,,,1,,1,1
2443,3,1,1,2,3,1,1,3,2,8,1,2,1,,2,1
2444,4,1,1,1,1,4,2,2,2,8,1,6,1,,1,1
2445,4,1,6,1,1,4,2,,2,,1,,3,,1,1
2446,5,1,1,1,1,2,3,3,2,4,2,2,7,4,2,1
2447,2,2,1,1,2,3,3,3,2,5,1,9,1,,1,1
2448,5,1,1,1,1,2,1,3,2,8,2,2,7,1,1,1
2449,2,1,6,1,1,2,4,,1,,1,,1,,1,1
2450,1,1,,1,1,2,1,,1,,,,1,,1,1
2451,6,1,1,1,1,3,4,1,2,5,4,7,2,,1,1
2452,4,1,1,1,1,2,4,2,2,7,2,9,8,2,2,1
2453,5,1,1,1,2,4,4,2,2,5,3,7,3,,1,1
2454,3,2,1,1,2,3,3,3,2,2,1,3,7,4,1,1
2455,2,1,6,1,1,1,2,,1,,1,,1,,1,1
2456,8,1,8,1,3,1,3,,2,,5,,1,,1,1
2457,3,1,6,1,1,2,,,1,,1,,1,,2,1
2458,1,1,,1,1,4,4,,1,,,,1,,2,1
2459,5,1,1,1,1,1,2,3,2,7,3,4,2,,1,1
2460,6,1,5,1,4,2,3,,2,,2,,3,,1,1
2461,8,1,5,1,1,2,,,2,,2,,4,,1,1
2462,6,1,1,1,1,2,3,3,2,7,2,9,3,,2,1
2463,5,1,1,1,3,2,2,2,2,8,2,4,3,,1,1
2464,4,1,1,1,1,2,2,3,2,8,2,6,1,,1,1
2465,1,2,,1,1,2,2,,1,,,,3,,1,1
2466,5,2,9,1,5,1,4,,2,,4,,1,,2,1
2467,4,1,6,1,2,4,2,,1,,1,,2,,1,1
2468,6,1,2,1,1,2,3,1,2,4,2,5,1,,2,1
2469,2,1,6,1,1,2,3,,1,,1,,2,,2,1
2470,3,1,1,1,3,3,4,3,2,7,1,8,7,2,2,1
2471,3,1,1,1,2,2,2,4,2,5,2,3,5,,2,1
2472,6,1,1,1,1,2,3,3,2,2,2,3,2,,2,1
2473,1,1,,1,1,2,3,,,,,,2,,2,1
2474,1,1,,1,1,2,1,,,,,,7,4,1,1
2475,2,1,4,1,1,2,3,1,1,5,1,7,1,,1,1
2476,1,1,,1,2,2,3,,1,,,,1,,1,1
2477,2,1,6,1,1,4,3,,1,,1,,1,,2,1
2478,4,1,1,1,1,4,2,1,2,2,4,4,6,,1,1
2479,4,1,8,1,4,4,4,,2,,4,,2,,1,1
2480,7,2,5,1,3,1,,,2,,4,,5,,1,1
2481,6,1,1,1,1,2,1,3,2,3,2,2,1,,2,1
2482,6,1,1,1,1,2,2,3,2,6,2,3,1,,1,1
2483,3,2,1,1,2,1,2,3,2,5,1,3,7,4,2,1
2484,1,1,,1,1,4,1,,1,,,,1,,1,1
2485,1,1,,1,1,2,1,,1,,,,1,,1,1
2486,1,1,,2,1,3,1,,,,,,1,,2,1
2487,6,1,2,1,3,3,3,3,2,4,4,5,1,,2,1
2488,3,1,6,1,1,2,2,,1,,1,,1,,1,1
2489,4,1,7,1,1,2,,,2,,1,,2,,2,1
2490,5,1,1,1,2,3,2,3,2,8,3,2,1,,1,1
2491,6,1,5,1,1,2,3,,2,,2,,4,,2,1
2492,6,1,5,1,2,2,2,,2,,2,,2,,1,1
2493,7,2,5,1,3,5,,,2,,4,,4,,2,1
2494,1,1,,1,1,2,3,,1,,,,1,,1,1
2495,2,2,3,2,2,4,4,,2,,1,,7,4,2,1
2496,2,1,8,1,4,4,4,,2,,1,,1,,2,1
2497,1,1,,1,1,4,4,,,,,,1,,2,1
2498,1,1,,1,3,3,4,,1,,,,1,,1,1
2499,6,1,1,1,2,1,2,3,2,8,4,2,7,1,1,1
2500,5,1,1,1,1,4,4,3,2,8,1,6,1,,1,1
2501,3,1,1,1,2,3,3,3,2,4,1,5,1,,2,1
2502,1,2,,1,1,2,1,,1,,,,1,,2,1
2503,1,1,,1,1,4,4,,,,,,1,,1,1
2504,3,1,1,1,1,2,3,2,2,8,2,4,1,,1,1
2505,8,1,5,1,3,1,,,2,,5,,2,,2,1
2506,1,1,,1,1,2,2,,,,,,7,4,2,1
